optim,name_db,type_prob,score_type,run_total,time_limit,elapsed_time,num_rows,num_cols,num_classes,train_val_size,test_size,NFS,FINAL_SCORE_VAL,FINAL_SCORE_TST,name_file,model,best_feats
SKGENETICSOPT,SAT11-HAND-runtime-regression,regression,MSE/RMSE,1,120.0,59.485038403669996,4440,130,1945,2220,2220,82,0.3153864118090683,0.509451,SAT11.csv,"KernelRidge(alpha=0.01459430927327618, gamma=0.02097701272560668, kernel='rbf')","Index(['nvarsOrig', 'nvars', 'reducedVars', 'vars_clauses_ratio',
       'POSNEG_RATIO_CLAUSE_coeff_variation', 'POSNEG_RATIO_CLAUSE_min',
       'VCG_CLAUSE_mean', 'VCG_CLAUSE_entropy', 'BINARYp', 'TRINARYp',
       'VCG_VAR_mean', 'VCG_VAR_coeff_variation', 'VCG_VAR_min',
       'VCG_VAR_entropy', 'POSNEG_RATIO_VAR_mean', 'POSNEG_RATIO_VAR_min',
       'POSNEG_RATIO_VAR_entropy', 'HORNY_VAR_mean',
       'HORNY_VAR_coeff_variation', 'HORNY_VAR_min', 'HORNY_VAR_entropy',
       'horn_clauses_fraction', 'VG_mean', 'VG_coeff_variation', 'VG_min',
       'VG_max', 'CG_mean', 'CG_coeff_variation', 'CG_max',
       'cluster_coeff_coeff_variation', 'cluster_coeff_min',
       'cluster_coeff_max', 'cluster_coeff_entropy',
       'DIAMETER_coeff_variation', 'DIAMETER_min', 'cl_num_mean',
       'cl_num_coeff_variation', 'cl_num_min', 'cl_num_max', 'cl_num_q25',
       'cl_size_mean', 'cl_size_coeff_variation', 'cl_size_min', 'cl_size_max',
       'cl_size_q75', 'cl_size_q50', 'SP_bias_mean', 'SP_bias_coeff_variation',
       'SP_bias_max', 'SP_bias_q90', 'SP_bias_q75', 'SP_bias_q25',
       'SP_bias_q50', 'SP_unconstraint_mean',
       'SP_unconstraint_coeff_variation', 'SP_unconstraint_min',
       'SP_unconstraint_q90', 'SP_unconstraint_q75',
       'saps_BestSolution_CoeffVariance', 'saps_FirstLocalMinStep_Q10',
       'saps_FirstLocalMinStep_Q90', 'saps_BestAvgImprovement_Mean',
       'saps_FirstLocalMinRatio_Mean', 'gsat_BestSolution_Mean',
       'gsat_BestSolution_CoeffVariance', 'gsat_FirstLocalMinStep_Mean',
       'gsat_FirstLocalMinStep_CoeffVariance', 'gsat_FirstLocalMinStep_Q10',
       'gsat_BestAvgImprovement_Mean', 'gsat_FirstLocalMinRatio_CoeffVariance',
       'lobjois_log_num_nodes_over_vars', 'algorithm_clasp_2.0.R4092.crafted',
       'algorithm_CryptoMiniSat_Strange.Night2.st_fixed_',
       'algorithm_glucose_2', 'algorithm_MPhaseSAT_2011.02.15',
       'algorithm_QuteRSat_2011.05.12_fixed_',
       'algorithm_SApperloT2010_2011.05.15_fixed_',
       'algorithm_SAT09referencesolverclasp_1.2.0.SAT09.32',
       'algorithm_sathys_2011.04.01', 'algorithm_sattime._2011.03.02',
       'algorithm_sattime_2011.03.02', 'algorithm_Sol_2011.04.04'],
      dtype='object')"
SKGENETICSOPT,SAT11-HAND-runtime-regression,regression,MSE/RMSE,2,120.0,61.12497886021932,4440,130,1945,2220,2220,75,0.32025264239805196,0.50772,SAT11.csv,"KernelRidge(alpha=0.0203814953102692, gamma=0.03157521626220437, kernel='rbf')","Index(['nvarsOrig', 'nclausesOrig', 'reducedClauses',
       'POSNEG_RATIO_CLAUSE_coeff_variation', 'POSNEG_RATIO_CLAUSE_max',
       'VCG_CLAUSE_coeff_variation', 'VCG_CLAUSE_min', 'VCG_CLAUSE_max',
       'VCG_CLAUSE_entropy', 'UNARY', 'TRINARYp', 'VCG_VAR_max',
       'POSNEG_RATIO_VAR_mean', 'POSNEG_RATIO_VAR_stdev', 'HORNY_VAR_mean',
       'HORNY_VAR_coeff_variation', 'HORNY_VAR_min', 'HORNY_VAR_entropy',
       'horn_clauses_fraction', 'VG_mean', 'VG_coeff_variation', 'VG_min',
       'CG_coeff_variation', 'cluster_coeff_mean', 'cluster_coeff_min',
       'cluster_coeff_entropy', 'DIAMETER_mean', 'DIAMETER_coeff_variation',
       'DIAMETER_min', 'cl_num_mean', 'cl_num_min', 'cl_num_max', 'cl_num_q10',
       'cl_num_q75', 'cl_num_q25', 'cl_num_q50', 'cl_size_mean', 'cl_size_min',
       'cl_size_q90', 'cl_size_q10', 'cl_size_q75', 'cl_size_q25',
       'SP_bias_mean', 'SP_bias_coeff_variation', 'SP_bias_q90', 'SP_bias_q10',
       'SP_bias_q75', 'SP_bias_q50', 'SP_unconstraint_mean',
       'SP_unconstraint_min', 'SP_unconstraint_q10', 'SP_unconstraint_q25',
       'saps_FirstLocalMinStep_Mean', 'saps_FirstLocalMinStep_CoeffVariance',
       'saps_FirstLocalMinStep_Median', 'saps_FirstLocalMinStep_Q10',
       'saps_BestAvgImprovement_CoeffVariance',
       'gsat_BestSolution_CoeffVariance',
       'gsat_FirstLocalMinStep_CoeffVariance', 'gsat_BestAvgImprovement_Mean',
       'gsat_FirstLocalMinRatio_Mean', 'gsat_FirstLocalMinRatio_CoeffVariance',
       'lobjois_log_num_nodes_over_vars', 'algorithm_clasp_2.0.R4092.crafted',
       'algorithm_CryptoMiniSat_Strange.Night2.st_fixed_',
       'algorithm_jMiniSat_2011', 'algorithm_MPhaseSAT_2011.02.15',
       'algorithm_PicoSAT_941', 'algorithm_QuteRSat_2011.05.12_fixed_',
       'algorithm_SApperloT2010_2011.05.15_fixed_',
       'algorithm_SAT09referencesolverclasp_1.2.0.SAT09.32',
       'algorithm_sathys_2011.04.01', 'algorithm_sattime._2011.03.02',
       'algorithm_sattime_2011.03.02', 'algorithm_Sol_2011.04.04'],
      dtype='object')"
SKGENETICSOPT,SAT11-HAND-runtime-regression,regression,MSE/RMSE,3,120.0,59.462000187238054,4440,130,1945,2220,2220,79,0.323757782349248,0.510442,SAT11.csv,"KernelRidge(alpha=0.01319409154579597, gamma=0.022396629292684104, kernel='rbf')","Index(['nvarsOrig', 'nclausesOrig', 'reducedVars', 'reducedClauses',
       'POSNEG_RATIO_CLAUSE_mean', 'POSNEG_RATIO_CLAUSE_coeff_variation',
       'POSNEG_RATIO_CLAUSE_min', 'POSNEG_RATIO_CLAUSE_max',
       'POSNEG_RATIO_CLAUSE_entropy', 'VCG_CLAUSE_coeff_variation',
       'VCG_CLAUSE_max', 'VCG_CLAUSE_entropy', 'BINARYp', 'TRINARYp',
       'VCG_VAR_mean', 'VCG_VAR_max', 'VCG_VAR_entropy',
       'POSNEG_RATIO_VAR_mean', 'POSNEG_RATIO_VAR_min', 'POSNEG_RATIO_VAR_max',
       'POSNEG_RATIO_VAR_entropy', 'HORNY_VAR_mean', 'HORNY_VAR_max',
       'HORNY_VAR_entropy', 'VG_coeff_variation', 'CG_coeff_variation',
       'CG_max', 'cluster_coeff_coeff_variation', 'cluster_coeff_min',
       'cluster_coeff_max', 'cluster_coeff_entropy', 'DIAMETER_mean',
       'DIAMETER_coeff_variation', 'cl_num_coeff_variation', 'cl_num_min',
       'cl_num_max', 'cl_num_q10', 'cl_num_q50', 'cl_size_mean', 'cl_size_min',
       'cl_size_max', 'cl_size_q75', 'SP_bias_mean', 'SP_bias_min',
       'SP_bias_q75', 'SP_bias_q25', 'SP_unconstraint_mean',
       'SP_unconstraint_coeff_variation', 'SP_unconstraint_min',
       'SP_unconstraint_max', 'SP_unconstraint_q90', 'SP_unconstraint_q10',
       'SP_unconstraint_q75', 'saps_FirstLocalMinStep_Mean',
       'saps_BestAvgImprovement_Mean', 'saps_BestAvgImprovement_CoeffVariance',
       'saps_FirstLocalMinRatio_CoeffVariance', 'gsat_BestSolution_Mean',
       'gsat_BestSolution_CoeffVariance', 'gsat_FirstLocalMinStep_Mean',
       'gsat_FirstLocalMinStep_Q90', 'gsat_FirstLocalMinRatio_Mean',
       'gsat_FirstLocalMinRatio_CoeffVariance', 'lobjois_mean_depth_over_vars',
       'lobjois_log_num_nodes_over_vars', 'algorithm_clasp_2.0.R4092.crafted',
       'algorithm_CryptoMiniSat_Strange.Night2.st_fixed_',
       'algorithm_jMiniSat_2011', 'algorithm_MPhaseSAT_2011.02.15',
       'algorithm_PicoSAT_941', 'algorithm_QuteRSat_2011.05.12_fixed_',
       'algorithm_RestartSAT_B95', 'algorithm_SApperloT2010_2011.05.15_fixed_',
       'algorithm_SAT07referencesolverminisat_SAT2007',
       'algorithm_SAT09referencesolverclasp_1.2.0.SAT09.32',
       'algorithm_sathys_2011.04.01', 'algorithm_sattime._2011.03.02',
       'algorithm_sattime_2011.03.02', 'algorithm_Sol_2011.04.04'],
      dtype='object')"
SKGENETICSOPT,SAT11-HAND-runtime-regression,regression,MSE/RMSE,4,120.0,60.46052922407786,4440,130,1945,2220,2220,75,0.32731030217830537,0.514034,SAT11.csv,"KernelRidge(alpha=0.03172955004271919, gamma=0.037361185912003575, kernel='rbf')","Index(['nvarsOrig', 'nclausesOrig', 'nclauses', 'reducedVars',
       'vars_clauses_ratio', 'POSNEG_RATIO_CLAUSE_mean',
       'POSNEG_RATIO_CLAUSE_coeff_variation', 'POSNEG_RATIO_CLAUSE_min',
       'POSNEG_RATIO_CLAUSE_max', 'VCG_CLAUSE_mean', 'VCG_CLAUSE_max',
       'BINARYp', 'TRINARYp', 'VCG_VAR_mean', 'VCG_VAR_coeff_variation',
       'VCG_VAR_max', 'POSNEG_RATIO_VAR_stdev', 'POSNEG_RATIO_VAR_max',
       'POSNEG_RATIO_VAR_entropy', 'HORNY_VAR_entropy', 'VG_mean', 'VG_min',
       'VG_max', 'CG_coeff_variation', 'CG_max',
       'cluster_coeff_coeff_variation', 'cluster_coeff_min',
       'cluster_coeff_max', 'cluster_coeff_entropy', 'DIAMETER_mean',
       'DIAMETER_max', 'cl_num_min', 'cl_num_max', 'cl_num_q90', 'cl_num_q10',
       'cl_num_q75', 'cl_num_q50', 'cl_size_mean', 'cl_size_max',
       'cl_size_q90', 'cl_size_q10', 'cl_size_q75', 'cl_size_q25',
       'SP_bias_q90', 'SP_bias_q10', 'SP_bias_q75', 'SP_bias_q25',
       'SP_unconstraint_mean', 'SP_unconstraint_coeff_variation',
       'SP_unconstraint_min', 'SP_unconstraint_q75',
       'saps_BestSolution_CoeffVariance', 'saps_FirstLocalMinStep_Mean',
       'saps_FirstLocalMinStep_Q10', 'saps_FirstLocalMinStep_Q90',
       'gsat_BestSolution_Mean', 'gsat_BestSolution_CoeffVariance',
       'gsat_FirstLocalMinStep_Mean', 'gsat_FirstLocalMinStep_Q10',
       'gsat_FirstLocalMinRatio_CoeffVariance', 'lobjois_mean_depth_over_vars',
       'lobjois_log_num_nodes_over_vars', 'algorithm_clasp_2.0.R4092.crafted',
       'algorithm_CryptoMiniSat_Strange.Night2.st_fixed_',
       'algorithm_glucose_2', 'algorithm_MPhaseSAT_2011.02.15',
       'algorithm_QuteRSat_2011.05.12_fixed_', 'algorithm_RestartSAT_B95',
       'algorithm_SApperloT2010_2011.05.15_fixed_',
       'algorithm_SAT07referencesolverminisat_SAT2007',
       'algorithm_SAT09referencesolverclasp_1.2.0.SAT09.32',
       'algorithm_sathys_2011.04.01', 'algorithm_sattime._2011.03.02',
       'algorithm_sattime_2011.03.02', 'algorithm_Sol_2011.04.04'],
      dtype='object')"
SKGENETICSOPT,house_16H,regression,MSE/RMSE,0,120.0,889.0878568609555,22784,16,2045,11392,11392,14,0.39796667268024244,0.65519,house.csv,"KernelRidge(alpha=0.15246598129142153, gamma=0.16123002411920492, kernel='rbf')","Index(['P1', 'P5p1', 'P6p2', 'P11p4', 'P14p9', 'P16p2', 'P18p2', 'P27p4',
       'H2p2', 'H8p2', 'H10p1', 'H13p1', 'H18pA', 'H40p4'],
      dtype='object')"
SKGENETICSOPT,house_16H,regression,MSE/RMSE,1,120.0,887.6765459259351,22784,16,2045,11392,11392,14,0.3975533125357928,0.655137,house.csv,"KernelRidge(alpha=0.1398854071315715, gamma=0.15243761279425347, kernel='rbf')","Index(['P1', 'P5p1', 'P6p2', 'P11p4', 'P14p9', 'P16p2', 'P18p2', 'P27p4',
       'H2p2', 'H8p2', 'H10p1', 'H13p1', 'H18pA', 'H40p4'],
      dtype='object')"
SKGENETICSOPT,house_16H,regression,MSE/RMSE,2,120.0,885.5650819460551,22784,16,2045,11392,11392,14,0.4032717690743257,0.65002,house.csv,"KernelRidge(alpha=0.15733418197680157, gamma=0.14599393757750784, kernel='rbf')","Index(['P1', 'P5p1', 'P11p4', 'P14p9', 'P15p3', 'P16p2', 'P18p2', 'P27p4',
       'H2p2', 'H8p2', 'H10p1', 'H13p1', 'H18pA', 'H40p4'],
      dtype='object')"
SKGENETICSOPT,house_16H,regression,MSE/RMSE,3,120.0,888.0790432333946,22784,16,2045,11392,11392,14,0.3984553937240619,0.655242,house.csv,"KernelRidge(alpha=0.15321510709622269, gamma=0.16311808621108512, kernel='rbf')","Index(['P1', 'P5p1', 'P6p2', 'P11p4', 'P14p9', 'P16p2', 'P18p2', 'P27p4',
       'H2p2', 'H8p2', 'H10p1', 'H13p1', 'H18pA', 'H40p4'],
      dtype='object')"
SKGENETICSOPT,house_16H,regression,MSE/RMSE,4,120.0,898.5483930309614,22784,16,2045,11392,11392,14,0.4048316969220481,0.656748,house.csv,"KernelRidge(alpha=0.12619625265113937, gamma=0.18213821173105696, kernel='rbf')","Index(['P1', 'P5p1', 'P6p2', 'P11p4', 'P14p9', 'P16p2', 'P18p2', 'P27p4',
       'H2p2', 'H8p2', 'H10p1', 'H13p1', 'H18pA', 'H40p4'],
      dtype='object')"
SKGENETICSOPT,MiamiHousing2016,regression,MSE/RMSE,0,120.0,319.93905249834063,13932,16,2111,6966,6966,15,0.08444008614349721,0.296441,MiamiHousing2016.csv,"KernelRidge(alpha=0.0005304103280221759, gamma=0.009663311563414373,
            kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'PARCELNO', 'LND_SQFOOT', 'TOT_LVG_AREA',
       'SPEC_FEAT_VAL', 'RAIL_DIST', 'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST',
       'SUBCNTR_DI', 'HWY_DIST', 'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,MiamiHousing2016,regression,MSE/RMSE,1,120.0,319.6868344426155,13932,16,2111,6966,6966,13,0.08083875693287998,0.295975,MiamiHousing2016.csv,"KernelRidge(alpha=0.004348749143703079, gamma=0.032145954802259256,
            kernel='rbf')","Index(['LONGITUDE', 'PARCELNO', 'LND_SQFOOT', 'TOT_LVG_AREA', 'RAIL_DIST',
       'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI', 'HWY_DIST',
       'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,MiamiHousing2016,regression,MSE/RMSE,2,120.0,317.7424650033315,13932,16,2111,6966,6966,14,0.08361918061686849,0.298879,MiamiHousing2016.csv,"KernelRidge(alpha=0.00038800537333634564, gamma=0.010745810448533642,
            kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'PARCELNO', 'LND_SQFOOT', 'TOT_LVG_AREA',
       'RAIL_DIST', 'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI',
       'HWY_DIST', 'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,MiamiHousing2016,regression,MSE/RMSE,3,120.0,318.3469526370366,13932,16,2111,6966,6966,13,0.07970450817716004,0.292656,MiamiHousing2016.csv,"KernelRidge(alpha=0.004714818825376961, gamma=0.03828746153055046, kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'PARCELNO', 'LND_SQFOOT', 'TOT_LVG_AREA',
       'RAIL_DIST', 'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI',
       'HWY_DIST', 'age', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,MiamiHousing2016,regression,MSE/RMSE,4,120.0,319.2568077723185,13932,16,2111,6966,6966,14,0.07926531486935429,0.293804,MiamiHousing2016.csv,"KernelRidge(alpha=0.0029152485097201078, gamma=0.028907160258688176,
            kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'PARCELNO', 'LND_SQFOOT', 'TOT_LVG_AREA',
       'RAIL_DIST', 'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI',
       'HWY_DIST', 'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,miami_housing,regression,MSE/RMSE,0,120.0,320.5714927434921,13932,15,2111,6966,6966,13,0.08719792563751476,0.301631,miami.csv,"KernelRidge(alpha=0.001455455276837142, gamma=0.014487620247819718,
            kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'LND_SQFOOT', 'TOT_LVG_AREA', 'SPEC_FEAT_VAL',
       'RAIL_DIST', 'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI',
       'HWY_DIST', 'age', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,miami_housing,regression,MSE/RMSE,1,120.0,320.2554041226705,13932,15,2111,6966,6966,13,0.08349420625843053,0.299009,miami.csv,"KernelRidge(alpha=0.009706282513701139, gamma=0.0413455388114381, kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'LND_SQFOOT', 'TOT_LVG_AREA', 'RAIL_DIST',
       'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI', 'HWY_DIST',
       'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,miami_housing,regression,MSE/RMSE,2,120.0,318.59245718717574,13932,15,2111,6966,6966,13,0.08781132506315428,0.299879,miami.csv,"KernelRidge(alpha=0.011526853737419887, gamma=0.038518597514669864,
            kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'LND_SQFOOT', 'TOT_LVG_AREA', 'RAIL_DIST',
       'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI', 'HWY_DIST',
       'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,miami_housing,regression,MSE/RMSE,3,120.0,319.3107075969378,13932,15,2111,6966,6966,13,0.08356183016021901,0.298334,miami.csv,"KernelRidge(alpha=0.007653218063325062, gamma=0.04450310212989081, kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'LND_SQFOOT', 'TOT_LVG_AREA', 'RAIL_DIST',
       'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI', 'HWY_DIST',
       'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,miami_housing,regression,MSE/RMSE,4,120.0,317.72826129198074,13932,15,2111,6966,6966,13,0.08270711890152455,0.298856,miami.csv,"KernelRidge(alpha=0.006694464171321208, gamma=0.03842210973603297, kernel='rbf')","Index(['LATITUDE', 'LONGITUDE', 'LND_SQFOOT', 'TOT_LVG_AREA', 'RAIL_DIST',
       'OCEAN_DIST', 'WATER_DIST', 'CNTR_DIST', 'SUBCNTR_DI', 'HWY_DIST',
       'age', 'avno60plus', 'structure_quality'],
      dtype='object')"
SKGENETICSOPT,superconduct,regression,MSE/RMSE,0,120.0,782.8145415584246,21263,81,3007,10631,10632,56,0.12123117946235991,0.340886,superconduct.csv,"KernelRidge(alpha=0.01588250867910491, gamma=0.05970192360725251, kernel='rbf')","Index(['number_of_elements', 'wtd_mean_atomic_mass', 'gmean_atomic_mass',
       'entropy_atomic_mass', 'wtd_entropy_atomic_mass', 'range_atomic_mass',
       'wtd_range_atomic_mass', 'std_atomic_mass', 'wtd_std_atomic_mass',
       'wtd_mean_fie', 'gmean_fie', 'wtd_gmean_fie', 'wtd_entropy_fie',
       'range_fie', 'std_fie', 'wtd_std_fie', 'mean_atomic_radius',
       'wtd_mean_atomic_radius', 'gmean_atomic_radius',
       'wtd_gmean_atomic_radius', 'entropy_atomic_radius',
       'wtd_entropy_atomic_radius', 'range_atomic_radius',
       'wtd_range_atomic_radius', 'std_atomic_radius', 'wtd_std_atomic_radius',
       'mean_Density', 'wtd_mean_Density', 'gmean_Density',
       'wtd_entropy_Density', 'range_Density', 'wtd_range_Density',
       'std_Density', 'mean_ElectronAffinity', 'wtd_gmean_ElectronAffinity',
       'entropy_ElectronAffinity', 'range_ElectronAffinity',
       'wtd_std_ElectronAffinity', 'mean_FusionHeat', 'entropy_FusionHeat',
       'std_FusionHeat', 'wtd_std_FusionHeat', 'mean_ThermalConductivity',
       'wtd_mean_ThermalConductivity', 'wtd_gmean_ThermalConductivity',
       'wtd_entropy_ThermalConductivity', 'range_ThermalConductivity',
       'std_ThermalConductivity', 'wtd_std_ThermalConductivity',
       'mean_Valence', 'wtd_mean_Valence', 'wtd_entropy_Valence',
       'range_Valence', 'wtd_range_Valence', 'std_Valence', 'wtd_std_Valence'],
      dtype='object')"
SKGENETICSOPT,superconduct,regression,MSE/RMSE,1,120.0,781.292494181792,21263,81,3007,10631,10632,55,0.11675105739091915,0.340866,superconduct.csv,"KernelRidge(alpha=0.01692258364823796, gamma=0.06414097472905542, kernel='rbf')","Index(['number_of_elements', 'mean_atomic_mass', 'gmean_atomic_mass',
       'entropy_atomic_mass', 'wtd_entropy_atomic_mass',
       'wtd_range_atomic_mass', 'std_atomic_mass', 'wtd_std_atomic_mass',
       'gmean_fie', 'wtd_gmean_fie', 'entropy_fie', 'wtd_entropy_fie',
       'range_fie', 'std_fie', 'wtd_std_fie', 'mean_atomic_radius',
       'wtd_mean_atomic_radius', 'gmean_atomic_radius',
       'wtd_entropy_atomic_radius', 'range_atomic_radius',
       'wtd_range_atomic_radius', 'std_atomic_radius', 'wtd_std_atomic_radius',
       'wtd_gmean_Density', 'entropy_Density', 'wtd_entropy_Density',
       'wtd_range_Density', 'std_Density', 'mean_ElectronAffinity',
       'wtd_mean_ElectronAffinity', 'gmean_ElectronAffinity',
       'wtd_gmean_ElectronAffinity', 'wtd_entropy_ElectronAffinity',
       'range_ElectronAffinity', 'wtd_range_ElectronAffinity',
       'mean_FusionHeat', 'wtd_mean_FusionHeat', 'entropy_FusionHeat',
       'wtd_entropy_FusionHeat', 'range_FusionHeat', 'std_FusionHeat',
       'wtd_std_FusionHeat', 'wtd_mean_ThermalConductivity',
       'entropy_ThermalConductivity', 'wtd_entropy_ThermalConductivity',
       'range_ThermalConductivity', 'wtd_range_ThermalConductivity',
       'std_ThermalConductivity', 'wtd_mean_Valence', 'gmean_Valence',
       'wtd_gmean_Valence', 'entropy_Valence', 'wtd_entropy_Valence',
       'range_Valence', 'wtd_std_Valence'],
      dtype='object')"
SKGENETICSOPT,superconduct,regression,MSE/RMSE,2,120.0,782.5064396301906,21263,81,3007,10631,10632,64,0.11961557038227633,0.342774,superconduct.csv,"KernelRidge(alpha=0.014179858553480001, gamma=0.04828884761607618, kernel='rbf')","Index(['number_of_elements', 'mean_atomic_mass', 'wtd_gmean_atomic_mass',
       'entropy_atomic_mass', 'wtd_entropy_atomic_mass', 'range_atomic_mass',
       'wtd_range_atomic_mass', 'std_atomic_mass', 'wtd_std_atomic_mass',
       'gmean_fie', 'wtd_gmean_fie', 'entropy_fie', 'range_fie',
       'wtd_range_fie', 'std_fie', 'wtd_std_fie', 'mean_atomic_radius',
       'wtd_mean_atomic_radius', 'gmean_atomic_radius',
       'wtd_gmean_atomic_radius', 'wtd_entropy_atomic_radius',
       'range_atomic_radius', 'wtd_range_atomic_radius', 'std_atomic_radius',
       'wtd_std_atomic_radius', 'mean_Density', 'wtd_mean_Density',
       'gmean_Density', 'entropy_Density', 'wtd_entropy_Density',
       'range_Density', 'wtd_range_Density', 'wtd_mean_ElectronAffinity',
       'gmean_ElectronAffinity', 'wtd_gmean_ElectronAffinity',
       'entropy_ElectronAffinity', 'wtd_entropy_ElectronAffinity',
       'range_ElectronAffinity', 'wtd_range_ElectronAffinity',
       'wtd_std_ElectronAffinity', 'gmean_FusionHeat', 'wtd_gmean_FusionHeat',
       'entropy_FusionHeat', 'wtd_entropy_FusionHeat', 'wtd_range_FusionHeat',
       'std_FusionHeat', 'wtd_std_FusionHeat', 'mean_ThermalConductivity',
       'wtd_mean_ThermalConductivity', 'gmean_ThermalConductivity',
       'entropy_ThermalConductivity', 'range_ThermalConductivity',
       'wtd_range_ThermalConductivity', 'std_ThermalConductivity',
       'wtd_std_ThermalConductivity', 'mean_Valence', 'gmean_Valence',
       'wtd_gmean_Valence', 'entropy_Valence', 'wtd_entropy_Valence',
       'range_Valence', 'wtd_range_Valence', 'std_Valence', 'wtd_std_Valence'],
      dtype='object')"
